sampleDate,sampleTime,Temperature
9/13/2017,4:00:00,45.851
9/13/2017,4:15:00,45.851
9/13/2017,4:30:00,45.806
9/13/2017,4:45:00,45.806
9/13/2017,5:00:00,45.806
9/13/2017,5:15:00,45.806
9/13/2017,5:30:00,45.806
9/13/2017,5:45:00,45.851
9/13/2017,6:00:00,45.806
9/13/2017,6:15:00,45.806
9/13/2017,6:30:00,45.806
9/13/2017,6:45:00,45.806
9/13/2017,7:00:00,45.761
9/13/2017,7:15:00,45.761
9/13/2017,7:30:00,45.714
9/13/2017,7:45:00,45.714
9/13/2017,8:00:00,45.669
9/13/2017,8:15:00,45.669
9/13/2017,8:30:00,45.669
9/13/2017,8:45:00,45.669
9/13/2017,9:00:00,45.669
9/13/2017,9:15:00,45.714
9/13/2017,9:30:00,45.714
9/13/2017,9:45:00,45.714
9/13/2017,10:00:00,45.714
9/13/2017,10:15:00,45.761
9/13/2017,10:30:00,45.806
9/13/2017,10:45:00,45.806
9/13/2017,11:00:00,45.851
9/13/2017,11:15:00,45.851
9/13/2017,11:30:00,45.896
9/13/2017,11:45:00,45.896
9/13/2017,12:00:00,45.941
9/13/2017,12:15:00,45.941
9/13/2017,12:30:00,45.986
9/13/2017,12:45:00,46.031
9/13/2017,13:00:00,46.031
9/13/2017,13:15:00,46.076
9/13/2017,13:30:00,46.076
9/13/2017,13:45:00,46.121
9/13/2017,14:00:00,46.121
9/13/2017,14:15:00,46.121
9/13/2017,14:30:00,46.166
9/13/2017,14:45:00,46.166
9/13/2017,15:00:00,46.211
9/13/2017,15:15:00,46.211
9/13/2017,15:30:00,46.256
9/13/2017,15:45:00,46.256
9/13/2017,16:00:00,46.301
9/13/2017,16:15:00,46.391
9/13/2017,16:30:00,46.436
9/13/2017,16:45:00,46.526
9/13/2017,17:00:00,46.571
9/13/2017,17:15:00,46.616
9/13/2017,17:30:00,46.616
9/13/2017,17:45:00,46.661
9/13/2017,18:00:00,46.661
9/13/2017,18:15:00,46.706
9/13/2017,18:30:00,46.706
9/13/2017,18:45:00,46.706
9/13/2017,19:00:00,46.706
9/13/2017,19:15:00,46.706
9/13/2017,19:30:00,46.706
9/13/2017,19:45:00,46.706
9/13/2017,20:00:00,46.706
9/13/2017,20:15:00,46.706
9/13/2017,20:30:00,46.706
9/13/2017,20:45:00,46.706
9/13/2017,21:00:00,46.706
9/13/2017,21:15:00,46.706
9/13/2017,21:30:00,46.706
9/13/2017,21:45:00,46.706
9/13/2017,22:00:00,46.706
9/13/2017,22:15:00,46.661
9/13/2017,22:30:00,46.661
9/13/2017,22:45:00,46.661
9/13/2017,23:00:00,46.616
9/13/2017,23:15:00,46.571
9/13/2017,23:30:00,46.571
9/13/2017,23:45:00,46.526
9/14/2017,0:00:00,46.526
9/14/2017,0:15:00,46.481
9/14/2017,0:30:00,46.481
9/14/2017,0:45:00,46.436
9/14/2017,1:00:00,46.436
9/14/2017,1:15:00,46.391
9/14/2017,1:30:00,46.346
9/14/2017,1:45:00,46.301
9/14/2017,2:00:00,46.301
9/14/2017,2:15:00,46.256
9/14/2017,2:30:00,46.211
9/14/2017,2:45:00,46.166
9/14/2017,3:00:00,46.121
9/14/2017,3:15:00,46.076
9/14/2017,3:30:00,46.031
9/14/2017,3:45:00,46.031
9/14/2017,4:00:00,45.986
9/14/2017,4:15:00,45.896
9/14/2017,4:30:00,45.896
9/14/2017,4:45:00,45.851
9/14/2017,5:00:00,45.806
9/14/2017,5:15:00,45.851
9/14/2017,5:30:00,45.806
9/14/2017,5:45:00,45.761
9/14/2017,6:00:00,45.761
9/14/2017,6:15:00,45.714
9/14/2017,6:30:00,45.669
9/14/2017,6:45:00,45.669
9/14/2017,7:00:00,45.579
9/14/2017,7:15:00,45.579
9/14/2017,7:30:00,45.534
9/14/2017,7:45:00,45.489
9/14/2017,8:00:00,45.489
9/14/2017,8:15:00,45.489
9/14/2017,8:30:00,45.444
9/14/2017,8:45:00,45.444
9/14/2017,9:00:00,45.444
9/14/2017,9:15:00,45.444
9/14/2017,9:30:00,45.444
9/14/2017,9:45:00,45.489
9/14/2017,10:00:00,45.489
9/14/2017,10:15:00,45.489
9/14/2017,10:30:00,45.534
9/14/2017,10:45:00,45.534
9/14/2017,11:00:00,45.579
9/14/2017,11:15:00,45.624
9/14/2017,11:30:00,45.714
9/14/2017,11:45:00,45.761
9/14/2017,12:00:00,45.806
9/14/2017,12:15:00,45.851
9/14/2017,12:30:00,45.896
9/14/2017,12:45:00,45.941
9/14/2017,13:00:00,45.986
9/14/2017,13:15:00,46.076
9/14/2017,13:30:00,46.121
9/14/2017,13:45:00,46.211
9/14/2017,14:00:00,46.256
9/14/2017,14:15:00,46.301
9/14/2017,14:30:00,46.301
9/14/2017,14:45:00,46.346
9/14/2017,15:00:00,46.346
9/14/2017,15:15:00,46.391
9/14/2017,15:30:00,46.436
9/14/2017,15:45:00,46.526
9/14/2017,16:00:00,46.571
9/14/2017,16:15:00,46.661
9/14/2017,16:30:00,46.751
9/14/2017,16:45:00,46.841
9/14/2017,17:00:00,46.931
9/14/2017,17:15:00,46.974
9/14/2017,17:30:00,47.019
9/14/2017,17:45:00,47.064
9/14/2017,18:00:00,47.109
9/14/2017,18:15:00,47.109
9/14/2017,18:30:00,47.154
9/14/2017,18:45:00,47.154
9/14/2017,19:00:00,47.154
9/14/2017,19:15:00,47.154
9/14/2017,19:30:00,47.154
9/14/2017,19:45:00,47.199
9/14/2017,20:00:00,47.199
9/14/2017,20:15:00,47.244
9/14/2017,20:30:00,47.244
9/14/2017,20:45:00,47.244
9/14/2017,21:00:00,47.244
9/14/2017,21:15:00,47.199
9/14/2017,21:30:00,47.199
9/14/2017,21:45:00,47.154
9/14/2017,22:00:00,47.154
9/14/2017,22:15:00,47.154
9/14/2017,22:30:00,47.154
9/14/2017,22:45:00,47.109
9/14/2017,23:00:00,47.064
9/14/2017,23:15:00,46.974
9/14/2017,23:30:00,46.974
9/14/2017,23:45:00,46.931
9/15/2017,0:00:00,46.841
9/15/2017,0:15:00,46.796
9/15/2017,0:30:00,46.796
9/15/2017,0:45:00,46.751
9/15/2017,1:00:00,46.706
9/15/2017,1:15:00,46.661
9/15/2017,1:30:00,46.616
9/15/2017,1:45:00,46.616
9/15/2017,2:00:00,46.571
9/15/2017,2:15:00,46.526
9/15/2017,2:30:00,46.526
9/15/2017,2:45:00,46.481
9/15/2017,3:00:00,46.481
9/15/2017,3:15:00,46.436
9/15/2017,3:30:00,46.436
9/15/2017,3:45:00,46.391
9/15/2017,4:00:00,46.346
9/15/2017,4:15:00,46.346
9/15/2017,4:30:00,46.301
9/15/2017,4:45:00,46.301
9/15/2017,5:00:00,46.256
9/15/2017,5:15:00,46.211
9/15/2017,5:30:00,46.166
9/15/2017,5:45:00,46.121
9/15/2017,6:00:00,46.076
9/15/2017,6:15:00,46.076
9/15/2017,6:30:00,46.031
9/15/2017,6:45:00,46.031
9/15/2017,7:00:00,45.986
9/15/2017,7:15:00,45.986
9/15/2017,7:30:00,45.941
9/15/2017,7:45:00,45.941
9/15/2017,8:00:00,45.896
9/15/2017,8:15:00,45.896
9/15/2017,8:30:00,45.896
9/15/2017,8:45:00,45.896
9/15/2017,9:00:00,45.896
9/15/2017,9:15:00,45.896
9/15/2017,9:30:00,45.896
9/15/2017,9:45:00,45.896
9/15/2017,10:00:00,45.941
9/15/2017,10:15:00,45.941
9/15/2017,10:30:00,45.941
9/15/2017,10:45:00,45.986
9/15/2017,11:00:00,45.986
9/15/2017,11:15:00,46.031
9/15/2017,11:30:00,46.076
9/15/2017,11:45:00,46.121
9/15/2017,12:00:00,46.166
9/15/2017,12:15:00,46.256
9/15/2017,12:30:00,46.301
9/15/2017,12:45:00,46.346
9/15/2017,13:00:00,46.436
9/15/2017,13:15:00,46.481
9/15/2017,13:30:00,46.526
9/15/2017,13:45:00,46.616
9/15/2017,14:00:00,46.661
9/15/2017,14:15:00,46.751
9/15/2017,14:30:00,46.841
9/15/2017,14:45:00,46.886
9/15/2017,15:00:00,46.931
9/15/2017,15:15:00,46.931
9/15/2017,15:30:00,46.974
9/15/2017,15:45:00,46.974
9/15/2017,16:00:00,46.974
9/15/2017,16:15:00,47.019
9/15/2017,16:30:00,47.064
9/15/2017,16:45:00,47.109
9/15/2017,17:00:00,47.154
9/15/2017,17:15:00,47.199
9/15/2017,17:30:00,47.244
9/15/2017,17:45:00,47.289
9/15/2017,18:00:00,47.334
9/15/2017,18:15:00,47.334
9/15/2017,18:30:00,47.377
9/15/2017,18:45:00,47.377
9/15/2017,19:00:00,47.377
9/15/2017,19:15:00,47.377
9/15/2017,19:30:00,47.377
9/15/2017,19:45:00,47.334
9/15/2017,20:00:00,47.289
9/15/2017,20:15:00,47.289
9/15/2017,20:30:00,47.244
9/15/2017,20:45:00,47.154
9/15/2017,21:00:00,47.109
9/15/2017,21:15:00,47.064
9/15/2017,21:30:00,46.974
9/15/2017,21:45:00,46.931
9/15/2017,22:00:00,46.841
9/15/2017,22:15:00,46.796
9/15/2017,22:30:00,46.706
9/15/2017,22:45:00,46.661
9/15/2017,23:00:00,46.616
9/15/2017,23:15:00,46.571
9/15/2017,23:30:00,46.526
9/15/2017,23:45:00,46.481
9/16/2017,0:00:00,46.436
9/16/2017,0:15:00,46.391
9/16/2017,0:30:00,46.346
9/16/2017,0:45:00,46.301
9/16/2017,1:00:00,46.256
9/16/2017,1:15:00,46.166
9/16/2017,1:30:00,46.121
9/16/2017,1:45:00,46.121
9/16/2017,2:00:00,46.076
9/16/2017,2:15:00,46.031
9/16/2017,2:30:00,45.986
9/16/2017,2:45:00,45.941
9/16/2017,3:00:00,45.941
9/16/2017,3:15:00,45.896
9/16/2017,3:30:00,45.896
9/16/2017,3:45:00,45.851
9/16/2017,4:00:00,45.806
9/16/2017,4:15:00,45.714
9/16/2017,4:30:00,45.669
9/16/2017,4:45:00,45.624
9/16/2017,5:00:00,45.624
9/16/2017,5:15:00,45.579
9/16/2017,5:30:00,45.579
9/16/2017,5:45:00,45.534
9/16/2017,6:00:00,45.489
9/16/2017,6:15:00,45.489
9/16/2017,6:30:00,45.444
9/16/2017,6:45:00,45.444
9/16/2017,7:00:00,45.399
9/16/2017,7:15:00,45.399
9/16/2017,7:30:00,45.399
9/16/2017,7:45:00,45.354
9/16/2017,8:00:00,45.354
9/16/2017,8:15:00,45.354
9/16/2017,8:30:00,45.307
9/16/2017,8:45:00,45.307
9/16/2017,9:00:00,45.307
9/16/2017,9:15:00,45.307
9/16/2017,9:30:00,45.307
9/16/2017,9:45:00,45.307
9/16/2017,10:00:00,45.307
9/16/2017,10:15:00,45.354
9/16/2017,10:30:00,45.354
9/16/2017,10:45:00,45.354
9/16/2017,11:00:00,45.399
9/16/2017,11:15:00,45.444
9/16/2017,11:30:00,45.489
9/16/2017,11:45:00,45.534
9/16/2017,12:00:00,45.534
9/16/2017,12:15:00,45.579
9/16/2017,12:30:00,45.624
9/16/2017,12:45:00,45.669
9/16/2017,13:00:00,45.761
9/16/2017,13:15:00,45.806
9/16/2017,13:30:00,45.851
9/16/2017,13:45:00,45.896
9/16/2017,14:00:00,45.896
9/16/2017,14:15:00,45.941
9/16/2017,14:30:00,45.986
9/16/2017,14:45:00,46.031
9/16/2017,15:00:00,46.121
9/16/2017,15:15:00,46.166
9/16/2017,15:30:00,46.256
9/16/2017,15:45:00,46.301
9/16/2017,16:00:00,46.391
9/16/2017,16:15:00,46.526
9/16/2017,16:30:00,46.661
9/16/2017,16:45:00,46.751
9/16/2017,17:00:00,46.796
9/16/2017,17:15:00,46.841
9/16/2017,17:30:00,46.886
9/16/2017,17:45:00,46.886
9/16/2017,18:00:00,46.886
9/16/2017,18:15:00,46.886
9/16/2017,18:30:00,46.841
9/16/2017,18:45:00,46.841
9/16/2017,19:00:00,46.841
9/16/2017,19:15:00,46.841
9/16/2017,19:30:00,46.841
9/16/2017,19:45:00,46.796
9/16/2017,20:00:00,46.796
9/16/2017,20:15:00,46.796
9/16/2017,20:30:00,46.751
9/16/2017,20:45:00,46.751
9/16/2017,21:00:00,46.796
9/16/2017,21:15:00,46.886
9/16/2017,21:30:00,46.974
9/16/2017,21:45:00,46.974
9/16/2017,22:00:00,46.931
9/16/2017,22:15:00,46.886
9/16/2017,22:30:00,46.796
9/16/2017,22:45:00,46.706
9/16/2017,23:00:00,46.616
9/16/2017,23:15:00,46.526
9/16/2017,23:30:00,46.391
9/16/2017,23:45:00,46.256
9/17/2017,0:00:00,46.076
9/17/2017,0:15:00,45.941
9/17/2017,0:30:00,45.761
9/17/2017,0:45:00,45.669
9/17/2017,1:00:00,45.534
9/17/2017,1:15:00,45.444
9/17/2017,1:30:00,45.354
9/17/2017,1:45:00,45.217
9/17/2017,2:00:00,45.082
9/17/2017,2:15:00,44.991
9/17/2017,2:30:00,44.901
9/17/2017,2:45:00,44.809
9/17/2017,3:00:00,44.719
9/17/2017,3:15:00,44.582
9/17/2017,3:30:00,44.445
9/17/2017,3:45:00,44.31
9/17/2017,4:00:00,44.218
9/17/2017,4:15:00,44.127
9/17/2017,4:30:00,44.082
9/17/2017,4:45:00,44.037
9/17/2017,5:00:00,44.037
9/17/2017,5:15:00,44.037
9/17/2017,5:30:00,44.037
9/17/2017,5:45:00,43.99
9/17/2017,6:00:00,43.945
9/17/2017,6:15:00,43.945
9/17/2017,6:30:00,43.9
9/17/2017,6:45:00,43.9
9/17/2017,7:00:00,43.853
9/17/2017,7:15:00,43.853
9/17/2017,7:30:00,43.9
9/17/2017,7:45:00,43.9
9/17/2017,8:00:00,43.9
9/17/2017,8:15:00,43.9
9/17/2017,8:30:00,43.945
9/17/2017,8:45:00,43.945
9/17/2017,9:00:00,43.99
9/17/2017,9:15:00,44.037
9/17/2017,9:30:00,44.082
9/17/2017,9:45:00,44.127
9/17/2017,10:00:00,44.173
9/17/2017,10:15:00,44.263
9/17/2017,10:30:00,44.31
9/17/2017,10:45:00,44.355
9/17/2017,11:00:00,44.355
9/17/2017,11:15:00,44.4
9/17/2017,11:30:00,44.445
9/17/2017,11:45:00,44.445
9/17/2017,12:00:00,44.492
9/17/2017,12:15:00,44.582
9/17/2017,12:30:00,44.674
9/17/2017,12:45:00,44.764
9/17/2017,13:00:00,44.856
9/17/2017,13:15:00,44.946
9/17/2017,13:30:00,45.082
9/17/2017,13:45:00,45.172
9/17/2017,14:00:00,45.262
9/17/2017,14:15:00,45.399
9/17/2017,14:30:00,45.489
9/17/2017,14:45:00,45.579
9/17/2017,15:00:00,45.714
9/17/2017,15:15:00,45.851
9/17/2017,15:30:00,46.031
9/17/2017,15:45:00,46.121
9/17/2017,16:00:00,46.211
9/17/2017,16:15:00,46.256
9/17/2017,16:30:00,46.346
9/17/2017,16:45:00,46.391
9/17/2017,17:00:00,46.481
9/17/2017,17:15:00,46.526
9/17/2017,17:30:00,46.616
9/17/2017,17:45:00,46.661
9/17/2017,18:00:00,46.706
9/17/2017,18:15:00,46.706
9/17/2017,18:30:00,46.706
9/17/2017,18:45:00,46.751
9/17/2017,19:00:00,46.751
9/17/2017,19:15:00,46.751
9/17/2017,19:30:00,46.706
9/17/2017,19:45:00,46.661
9/17/2017,20:00:00,46.661
9/17/2017,20:15:00,46.616
9/17/2017,20:30:00,46.571
9/17/2017,20:45:00,46.526
9/17/2017,21:00:00,46.481
9/17/2017,21:15:00,46.436
9/17/2017,21:30:00,46.391
9/17/2017,21:45:00,46.346
9/17/2017,22:00:00,46.301
9/17/2017,22:15:00,46.256
9/17/2017,22:30:00,46.211
9/17/2017,22:45:00,46.121
9/17/2017,23:00:00,46.076
9/17/2017,23:15:00,45.986
9/17/2017,23:30:00,45.896
9/17/2017,23:45:00,45.851
9/18/2017,0:00:00,45.761
9/18/2017,0:15:00,45.714
9/18/2017,0:30:00,45.669
9/18/2017,0:45:00,45.579
9/18/2017,1:00:00,45.534
9/18/2017,1:15:00,45.534
9/18/2017,1:30:00,45.489
9/18/2017,1:45:00,45.444
9/18/2017,2:00:00,45.399
9/18/2017,2:15:00,45.354
9/18/2017,2:30:00,45.307
9/18/2017,2:45:00,45.307
9/18/2017,3:00:00,45.262
9/18/2017,3:15:00,45.217
9/18/2017,3:30:00,45.217
9/18/2017,3:45:00,45.172
9/18/2017,4:00:00,45.172
9/18/2017,4:15:00,45.172
9/18/2017,4:30:00,45.127
9/18/2017,4:45:00,45.127
9/18/2017,5:00:00,45.127
9/18/2017,5:15:00,45.127
9/18/2017,5:30:00,45.127
9/18/2017,5:45:00,45.127
9/18/2017,6:00:00,45.127
9/18/2017,6:15:00,45.127
9/18/2017,6:30:00,45.127
9/18/2017,6:45:00,45.127
9/18/2017,7:00:00,45.127
9/18/2017,7:15:00,45.127
9/18/2017,7:30:00,45.127
9/18/2017,7:45:00,45.127
9/18/2017,8:00:00,45.127
9/18/2017,8:15:00,45.127
9/18/2017,8:30:00,45.127
9/18/2017,8:45:00,45.127
9/18/2017,9:00:00,45.127
9/18/2017,9:15:00,45.127
9/18/2017,9:30:00,45.127
9/18/2017,9:45:00,45.127
9/18/2017,10:00:00,45.172
9/18/2017,10:15:00,45.172
9/18/2017,10:30:00,45.172
9/18/2017,10:45:00,45.217
9/18/2017,11:00:00,45.217
9/18/2017,11:15:00,45.217
9/18/2017,11:30:00,45.262
9/18/2017,11:45:00,45.307
9/18/2017,12:00:00,45.354
9/18/2017,12:15:00,45.399
9/18/2017,12:30:00,45.444
9/18/2017,12:45:00,45.534
9/18/2017,13:00:00,45.579
9/18/2017,13:15:00,45.624
9/18/2017,13:30:00,45.669
9/18/2017,13:45:00,45.669
9/18/2017,14:00:00,45.714
9/18/2017,14:15:00,45.761
9/18/2017,14:30:00,45.806
9/18/2017,14:45:00,45.851
9/18/2017,15:00:00,45.896
9/18/2017,15:15:00,45.941
9/18/2017,15:30:00,45.986
9/18/2017,15:45:00,45.986
9/18/2017,16:00:00,46.031
9/18/2017,16:15:00,46.031
9/18/2017,16:30:00,46.076
9/18/2017,16:45:00,46.121
9/18/2017,17:00:00,46.166
9/18/2017,17:15:00,46.166
9/18/2017,17:30:00,46.211
9/18/2017,17:45:00,46.256
9/18/2017,18:00:00,46.256
9/18/2017,18:15:00,46.301
9/18/2017,18:30:00,46.346
9/18/2017,18:45:00,46.346
9/18/2017,19:00:00,46.391
9/18/2017,19:15:00,46.391
9/18/2017,19:30:00,46.391
9/18/2017,19:45:00,46.391
9/18/2017,20:00:00,46.391
9/18/2017,20:15:00,46.391
9/18/2017,20:30:00,46.391
9/18/2017,20:45:00,46.391
9/18/2017,21:00:00,46.391
9/18/2017,21:15:00,46.391
9/18/2017,21:30:00,46.391
9/18/2017,21:45:00,46.391
9/18/2017,22:00:00,46.346
9/18/2017,22:15:00,46.346
9/18/2017,22:30:00,46.346
9/18/2017,22:45:00,46.346
9/18/2017,23:00:00,46.301
9/18/2017,23:15:00,46.256
9/18/2017,23:30:00,46.211
9/18/2017,23:45:00,46.211
9/19/2017,0:00:00,46.166
9/19/2017,0:15:00,46.121
9/19/2017,0:30:00,46.121
9/19/2017,0:45:00,46.076
9/19/2017,1:00:00,46.031
9/19/2017,1:15:00,45.986
9/19/2017,1:30:00,45.986
9/19/2017,1:45:00,45.941
9/19/2017,2:00:00,45.896
9/19/2017,2:15:00,45.851
9/19/2017,2:30:00,45.806
9/19/2017,2:45:00,45.714
9/19/2017,3:00:00,45.624
9/19/2017,3:15:00,45.534
9/19/2017,3:30:00,45.444
9/19/2017,3:45:00,45.399
9/19/2017,4:00:00,45.354
9/19/2017,4:15:00,45.307
9/19/2017,4:30:00,45.307
9/19/2017,4:45:00,45.217
9/19/2017,5:00:00,45.127
9/19/2017,5:15:00,45.082
9/19/2017,5:30:00,44.991
9/19/2017,5:45:00,44.901
9/19/2017,6:00:00,44.809
9/19/2017,6:15:00,44.719
9/19/2017,6:30:00,44.627
9/19/2017,6:45:00,44.537
9/19/2017,7:00:00,44.445
9/19/2017,7:15:00,44.4
9/19/2017,7:30:00,44.31
9/19/2017,7:45:00,44.263
9/19/2017,8:00:00,44.218
9/19/2017,8:15:00,44.173
9/19/2017,8:30:00,44.127
9/19/2017,8:45:00,44.082
9/19/2017,9:00:00,43.99
9/19/2017,9:15:00,43.945
9/19/2017,9:30:00,43.9
9/19/2017,9:45:00,43.853
9/19/2017,10:00:00,43.808
9/19/2017,10:15:00,43.763
9/19/2017,10:30:00,43.763
9/19/2017,10:45:00,43.763
9/19/2017,11:00:00,43.808
9/19/2017,11:15:00,43.853
9/19/2017,11:30:00,43.853
9/19/2017,11:45:00,43.9
9/19/2017,12:00:00,43.99
9/19/2017,12:15:00,44.037
9/19/2017,12:30:00,44.082
9/19/2017,12:45:00,44.127
9/19/2017,13:00:00,44.218
9/19/2017,13:15:00,44.31
9/19/2017,13:30:00,44.355
9/19/2017,13:45:00,44.445
9/19/2017,14:00:00,44.537
9/19/2017,14:15:00,44.674
9/19/2017,14:30:00,44.764
9/19/2017,14:45:00,44.901
9/19/2017,15:00:00,45.036
9/19/2017,15:15:00,45.172
9/19/2017,15:30:00,45.262
9/19/2017,15:45:00,45.354
9/19/2017,16:00:00,45.444
9/19/2017,16:15:00,45.534
9/19/2017,16:30:00,45.669
9/19/2017,16:45:00,45.714
9/19/2017,17:00:00,45.806
9/19/2017,17:15:00,45.896
9/19/2017,17:30:00,45.941
9/19/2017,17:45:00,46.031
9/19/2017,18:00:00,46.031
9/19/2017,18:15:00,46.076
9/19/2017,18:30:00,46.076
9/19/2017,18:45:00,46.121
9/19/2017,19:00:00,46.121
9/19/2017,19:15:00,46.121
9/19/2017,19:30:00,46.076
9/19/2017,19:45:00,46.031
9/19/2017,20:00:00,45.986
9/19/2017,20:15:00,45.941
9/19/2017,20:30:00,45.851
9/19/2017,20:45:00,45.761
9/19/2017,21:00:00,45.624
9/19/2017,21:15:00,45.534
9/19/2017,21:30:00,45.444
9/19/2017,21:45:00,45.307
9/19/2017,22:00:00,45.172
9/19/2017,22:15:00,45.082
9/19/2017,22:30:00,44.991
9/19/2017,22:45:00,44.856
9/19/2017,23:00:00,44.764
9/19/2017,23:15:00,44.627
9/19/2017,23:30:00,44.537
9/19/2017,23:45:00,44.445
9/20/2017,0:00:00,44.355
9/20/2017,0:15:00,44.263
9/20/2017,0:30:00,44.127
9/20/2017,0:45:00,44.037
9/20/2017,1:00:00,43.945
9/20/2017,1:15:00,43.853
9/20/2017,1:30:00,43.763
9/20/2017,1:45:00,43.671
9/20/2017,2:00:00,43.579
9/20/2017,2:15:00,43.488
9/20/2017,2:30:00,43.396
9/20/2017,2:45:00,43.306
9/20/2017,3:00:00,43.214
9/20/2017,3:15:00,43.122
9/20/2017,3:30:00,43.03
9/20/2017,3:45:00,42.984
9/20/2017,4:00:00,42.892
9/20/2017,4:15:00,42.8
9/20/2017,4:30:00,42.755
9/20/2017,4:45:00,42.708
9/20/2017,5:00:00,42.616
9/20/2017,5:15:00,42.57
9/20/2017,5:30:00,42.525
9/20/2017,5:45:00,42.478
9/20/2017,6:00:00,42.433
9/20/2017,6:15:00,42.386
9/20/2017,6:30:00,42.341
9/20/2017,6:45:00,42.294
9/20/2017,7:00:00,42.294
9/20/2017,7:15:00,42.247
9/20/2017,7:30:00,42.202
9/20/2017,7:45:00,42.156
9/20/2017,8:00:00,42.109
9/20/2017,8:15:00,42.017
9/20/2017,8:30:00,42.017
9/20/2017,8:45:00,41.925
9/20/2017,9:00:00,41.878
9/20/2017,9:15:00,41.832
9/20/2017,9:30:00,41.832
9/20/2017,9:45:00,41.832
9/20/2017,10:00:00,41.878
9/20/2017,10:15:00,41.925
9/20/2017,10:30:00,42.064
9/20/2017,10:45:00,42.156
9/20/2017,11:00:00,42.294
9/20/2017,11:15:00,42.433
9/20/2017,11:30:00,42.57
9/20/2017,11:45:00,42.663
9/20/2017,12:00:00,42.8
9/20/2017,12:15:00,42.939
9/20/2017,12:30:00,43.03
9/20/2017,12:45:00,43.167
9/20/2017,13:00:00,43.306
9/20/2017,13:15:00,43.488
9/20/2017,13:30:00,43.579
9/20/2017,13:45:00,43.671
9/20/2017,14:00:00,43.808
9/20/2017,14:15:00,43.9
9/20/2017,14:30:00,43.945
9/20/2017,14:45:00,44.037
9/20/2017,15:00:00,44.082
9/20/2017,15:15:00,44.173
9/20/2017,15:30:00,44.218
9/20/2017,15:45:00,44.31
9/20/2017,16:00:00,44.4
9/20/2017,16:15:00,44.537
9/20/2017,16:30:00,44.674
9/20/2017,16:45:00,44.809
9/20/2017,17:00:00,44.901
9/20/2017,17:15:00,44.991
9/20/2017,17:30:00,45.127
9/20/2017,17:45:00,45.172
9/20/2017,18:00:00,45.262
9/20/2017,18:15:00,45.262
9/20/2017,18:30:00,45.307
9/20/2017,18:45:00,45.307
9/20/2017,19:00:00,45.307
9/20/2017,19:15:00,45.307
9/20/2017,19:30:00,45.307
9/20/2017,19:45:00,45.307
9/20/2017,20:00:00,45.307
9/20/2017,20:15:00,45.262
9/20/2017,20:30:00,45.262
9/20/2017,20:45:00,45.217
9/20/2017,21:00:00,45.217
9/20/2017,21:15:00,45.217
9/20/2017,21:30:00,45.172
9/20/2017,21:45:00,45.172
9/20/2017,22:00:00,45.172
9/20/2017,22:15:00,45.172
9/20/2017,22:30:00,45.172
9/20/2017,22:45:00,45.172
9/20/2017,23:00:00,45.172
9/20/2017,23:15:00,45.127
9/20/2017,23:30:00,45.127
9/20/2017,23:45:00,45.127
9/21/2017,0:00:00,45.127
9/21/2017,0:15:00,45.127
9/21/2017,0:30:00,45.082
9/21/2017,0:45:00,45.082
9/21/2017,1:00:00,45.082
9/21/2017,1:15:00,45.036
9/21/2017,1:30:00,44.991
9/21/2017,1:45:00,44.991
9/21/2017,2:00:00,44.946
9/21/2017,2:15:00,44.901
9/21/2017,2:30:00,44.901
9/21/2017,2:45:00,44.856
9/21/2017,3:00:00,44.809
9/21/2017,3:15:00,44.764
9/21/2017,3:30:00,44.719
9/21/2017,3:45:00,44.719
9/21/2017,4:00:00,44.674
9/21/2017,4:15:00,44.582
9/21/2017,4:30:00,44.582
9/21/2017,4:45:00,44.537
9/21/2017,5:00:00,44.492
9/21/2017,5:15:00,44.445
9/21/2017,5:30:00,44.445
9/21/2017,5:45:00,44.4
9/21/2017,6:00:00,44.4
9/21/2017,6:15:00,44.4
9/21/2017,6:30:00,44.355
9/21/2017,6:45:00,44.355
9/21/2017,7:00:00,44.355
9/21/2017,7:15:00,44.355
9/21/2017,7:30:00,44.355
9/21/2017,7:45:00,44.355
9/21/2017,8:00:00,44.31
9/21/2017,8:15:00,44.31
9/21/2017,8:30:00,44.31
9/21/2017,8:45:00,44.31
9/21/2017,9:00:00,44.355
9/21/2017,9:15:00,44.355
9/21/2017,9:30:00,44.355
9/21/2017,9:45:00,44.355
9/21/2017,10:00:00,44.4
9/21/2017,10:15:00,44.4
9/21/2017,10:30:00,44.445
9/21/2017,10:45:00,44.445
9/21/2017,11:00:00,44.492
9/21/2017,11:15:00,44.537
9/21/2017,11:30:00,44.537
9/21/2017,11:45:00,44.627
9/21/2017,12:00:00,44.674
9/21/2017,12:15:00,44.719
9/21/2017,12:30:00,44.719
9/21/2017,12:45:00,44.764
9/21/2017,13:00:00,44.809
9/21/2017,13:15:00,44.856
9/21/2017,13:30:00,44.946
9/21/2017,13:45:00,44.991
9/21/2017,14:00:00,44.991
9/21/2017,14:15:00,45.036
9/21/2017,14:30:00,45.082
9/21/2017,14:45:00,45.127
9/21/2017,15:00:00,45.172
9/21/2017,15:15:00,45.217
9/21/2017,15:30:00,45.262
9/21/2017,15:45:00,45.307
9/21/2017,16:00:00,45.354
9/21/2017,16:15:00,45.399
9/21/2017,16:30:00,45.489
9/21/2017,16:45:00,45.534
9/21/2017,17:00:00,45.579
9/21/2017,17:15:00,45.579
